inkml_file_path,audio_file_path,latex_ground_truth,spoken_text
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_003_E17.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_003_E17.mp3,g(x)=\beta_{ab}x^ax^b,gx equals beta sub start ab end x to the power of ax to the power of b
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_009_E71.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_009_E71.mp3,1 + 1 + 14 \times 0,1 plus 1 plus 14 times 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_041_E323.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_041_E323.mp3,\int d^4 p\frac 1{p^2},integral from d to the power of 4 p fraction 1 start p to the power of 2 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_013_E101.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_013_E101.mp3,ca + ac,ca plus ac
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_789_E3942.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_789_E3942.mp3,292 813,292 813
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_169_E844.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_169_E844.mp3,x_{12}+x_{23}+x_{31}=0,x sub start 12 end plus x sub start 23 end plus x sub start 31 end equals 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_193_E964.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_193_E964.mp3,\lim_{N\rightarrow\infty}NP_N=|\alpha|^2,limit as sub start Narrow in fty end NP sub N equals | alpha | to the power of 2
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_001_E3.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_001_E3.mp3,cyc,cyc
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_039_E309.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_039_E309.mp3,a=\sqrt{\frac{\beta}{\alpha}},a equals square root of start fraction start beta end start alpha end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_668_E3337.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_668_E3337.mp3,\frac{7\pi}{4},fraction start 7 pi end start 4 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_784_E3917.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_784_E3917.mp3,\sin uh=0,sin uh equals 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_792_E3957.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_792_E3957.mp3,f(r) = \pi(1-\frac{x}{X}),fr equals pi 1 minus fraction start x end start X end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_785_E3925.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_785_E3925.mp3,f(z)=\tan^{-1}z,fz equals tan to the power of start minus 1 end z
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_021_E164.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_021_E164.mp3,G_b(x+b)=\left(1-e^{2i\pi bx}\right)G_b(x),G sub bx plus b equals 1 minus e to the power of start 2i pi bx end G sub bx
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_693_E3465.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_693_E3465.mp3,a-b+1,a minus b plus 1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_040_E317.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_040_E317.mp3,2x^2+y^2+z^2=4xyz,2x to the power of 2 plus y to the power of 2 plus z to the power of 2 equals 4xyz
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_180_E900.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_180_E900.mp3,"d_0(x)=\int_0^{y_0} dy e^{\phi (y,x)}","d sub 0x equals integral from sub 0 to the power of start y sub 0 end dy e to the power of start phi y,x end"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_010_E73.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_010_E73.mp3,\pm \frac{1}{\sqrt{2}},pm fraction start 1 end start square root of start 2 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_689_E3442.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_689_E3442.mp3,e^{\pm i\sqrt{\frac1{2k}}Y},e to the power of start pm i square root of start fraction 1 start 2k end end Y end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_026_E203.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_026_E203.mp3,x^{-1.17},x to the power of start minus 1.17 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_684_E3417.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_684_E3417.mp3,x_6 x_9,x sub 6 x sub 9
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_776_E3877.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_776_E3877.mp3,n=a+b,n equals a plus b
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_183_E913.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_183_E913.mp3,C=C^{(0)}+C^{(1)+\ldots +C^{(9)}},C equals C to the power of start 0 end plus C to the power of start 1 plus ldots plus C to the power of start 9 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_764_E3818.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_764_E3818.mp3,F^{10}=\frac{1}{2a} \left(\frac{\theta^2B_0}{b^2}\right)^\frac{1}{3},F to the power of start 10 end equals fraction start 1 end start 2a end fraction start theta to the power of 2B sub 0 end start b to the power of 2 end to the power of fraction start 1 end start 3 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_785_E3921.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_785_E3921.mp3,1 2^{-1} 4 5 3 1^{-1} 2 3^{-1} 6^{-1} 4^{-1},1 2 to the power of start minus 1 end 4 5 3 1 to the power of start minus 1 end 2 3 to the power of start minus 1 end 6 to the power of start minus 1 end 4 to the power of start minus 1 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_093_E740.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_093_E740.mp3,\frac{x^i_n}{y^b_n},fraction start x to the power of i sub n end start y to the power of b sub n end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_696_E3478.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_696_E3478.mp3,\int x^m (a + b x^n)^p dx,integral from x to the power of m a plus b x to the power of n to the power of p dx
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_770_E3849.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_770_E3849.mp3,\int^{\infty}_{0} ds g(s) s^{- \frac{d}{2} + 1} \neq 0,integral from to the power of start in fty end sub start 0 end ds gs s to the power of start minus fraction start d end start 2 end plus 1 end neq 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_766_E3829.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_766_E3829.mp3,z_3=x_5+i x_6,z sub 3 equals x sub 5 plus i x sub 6
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_766_E3830.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_766_E3830.mp3,\sqrt{19} ^ {93},square root of start 19 end to the power of start 93 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_790_E3946.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_790_E3946.mp3,k=\sqrt{k_{x}^{2} + k_{y}^{2}},k equals square root of start k sub start x end to the power of start 2 end plus k sub start y end to the power of start 2 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_669_E3344.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_669_E3344.mp3,A^3+B^3+C^3,A to the power of 3 plus B to the power of 3 plus C to the power of 3
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_094_E747.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_094_E747.mp3,f(x) = (1+2gx),fx equals 1 plus 2gx
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_775_E3874.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_775_E3874.mp3,+ b n^{-2},plus b n to the power of start minus 2 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_687_E3434.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_687_E3434.mp3,\frac{575}{24},fraction start 575 end start 24 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_097_E774.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_097_E774.mp3,\mbox{Ai},mbox start Ai end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_174_E869.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_174_E869.mp3,|k|^{-1} \sin |k|u,|k| to the power of start minus 1 end sin |k|u
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_171_E854.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_171_E854.mp3,y^3+P_1(x)y^2+P_2(x)y+P_3(x)=0,y to the power of 3 plus P sub 1xy to the power of 2 plus P sub 2xy plus P sub 3x equals 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_005_E33.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_005_E33.mp3,x^{5+i6},x to the power of start 5 plus i6 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_775_E3871.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_775_E3871.mp3,ap=\sin (aE) v,ap equals sin aE v
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_692_E3456.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_692_E3456.mp3,x y = (z^2+ i\sqrt{3} t^2)^2,x y equals z to the power of 2 plus i square root of start 3 end t to the power of 2 to the power of 2
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_097_E771.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_097_E771.mp3,560+55,560 plus 55
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_761_E3803.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_761_E3803.mp3,"\{x_1^3x_3^2,x_1^2x_3^3\}","start x sub 1 to the power of 3x sub 3 to the power of 2,x sub 1 to the power of 2x sub 3 to the power of 3 end"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_039_E311.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_039_E311.mp3,k=\frac {9 }{ 2},k equals fraction start 9 end start 2 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_016_E127.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_016_E127.mp3,f(x)=k_1 f_1(x)+k_3 f_3(x),fx equals k sub 1 f sub 1x plus k sub 3 f sub 3x
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_010_E75.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_010_E75.mp3,ab=ba,ab equals ba
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_682_E3409.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_682_E3409.mp3,1\times 1,1times 1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_021_E165.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_021_E165.mp3,y=b(t-t_{0})^{\beta},y equals bt minus t sub start 0 end to the power of start beta end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_002_E15.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_002_E15.mp3,b\leq a+1,bleq a plus 1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_674_E3369.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_674_E3369.mp3,{2} m,start 2 end m
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_204_E1020.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_204_E1020.mp3,x= a(t-t_{0})^{-1} + p(t-t_{0})^{r-1},x equals at minus t sub start 0 end to the power of start minus 1 end plus pt minus t sub start 0 end to the power of start r minus 1 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_025_E194.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_025_E194.mp3,\sin\theta_{12},sin theta sub start 12 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_694_E3468.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_694_E3468.mp3,"[a^xb, a^yb]=a^{2(x-y)}","[a to the power of xb, a to the power of yb] equals a to the power of start 2x minus y end"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_774_E3867.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_774_E3867.mp3,r^2= x_3^2+\ldots + x_9^2,r to the power of 2 equals x sub 3 to the power of 2 plus ldots plus x sub 9 to the power of 2
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_672_E3357.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_672_E3357.mp3,\cos (np\theta),cos nptheta
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_022_E172.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_022_E172.mp3,n \log (n),n log n
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_183_E911.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_183_E911.mp3,iu\sin x,iu sin x
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_001_E6.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_001_E6.mp3,-\frac{5}{4},minus fraction start 5 end start 4 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_687_E3432.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_687_E3432.mp3,3n-3+1,3n minus 3 plus 1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_711_E3555.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_711_E3555.mp3,1\times n,1times n
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_787_E3931.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_787_E3931.mp3,b=\frac{-c}{\sqrt{c^2-16}},b equals fraction start minus c end start square root of start c to the power of 2 minus 16 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_685_E3421.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_685_E3421.mp3,4 a^9- a^7(m-\alpha)^2=0,4 a to the power of 9 minus a to the power of 7m minus alpha to the power of 2 equals 0
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_034_E271.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_034_E271.mp3,r+b,r plus b
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_090_E717.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_090_E717.mp3,h(z)=\frac{1+iz}{1-iz},hz equals fraction start 1 plus iz end start 1 minus iz end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_800_E4000.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_800_E4000.mp3,z^2=x^6+ix^7,z to the power of 2 equals x to the power of 6 plus ix to the power of 7
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_5_796_E3978.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_5_796_E3978.mp3,P_2(x)=x^2-a x+b,P sub 2x equals x to the power of 2 minus a x plus b
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_031_E248.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_031_E248.mp3,\int dz \int dw,integral from dz integral from dw
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_038_E302.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_038_E302.mp3,24 - 4 - 2 (3 + 3 + 2) = 4,24 minus 4 minus 2 3 plus 3 plus 2 equals 4
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_093_E742.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_093_E742.mp3,x\rightarrow -\infty,xarrow minus in fty
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2023_train/form_043_E339.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form_043_E339.mp3,a=3(4-\sqrt{10})\sqrt{10}/(14\sqrt{10}-5),a equals 34 minus square root of start 10 end square root of start 10 end /14 square root of start 10 end minus 5
